item,date,value,demand
Eternal IV,2023-06-01,13,
Eternal IV,2023-09-01,12,
Eternal IV,2024-03-29,10,
Eternal IV,2025-10-26,10,1
Eternal IV,2025-11-25,10,1
Eternal IV,2025-12-04,10,1
Eternal IV,2025-12-08,10,1
Eternal IV,2025-12-14,10,1
Eternal IV,2025-12-21,10,1
Eternal IV,2025-12-23,10,1
Eternal IV,2025-12-24,10,1
Eternal IV,2025-12-26,10,1
Eternal IV,2025-12-28,10,1
Eternal IV,2025-12-30,10,1
Eternal IV,2026-01-09,10,1
Eternal IV,2026-01-24,10,1
Eternal IV,2026-02-07,10,1
Eternal IV,2026-02-13,10,1
Eternal IV,2026-02-19,10,1
Eternal IV,2026-03-17,10,1
Eternal IV,2026-03-21,10,1
Eternal IV,2026-03-25,10,1
Eternal IV,2026-04-13,10,1
Eternal IV,2026-04-19,10,1
Eternal IV,2026-04-20,10,1
Eternal IV,2026-04-22,10,1
Eternal IV,2026-04-24,10,1
Eternal IV,2026-04-27,10,1
Eternal IV,2026-04-28,10,1
Eternal IV,2026-05-02,10,1
Eternal IV,2026-05-03,10,1
Eternal IV,2026-05-06,10,1
Eternal IV,2026-05-09,10,1
Eternal IV,2026-05-11,10,1
Eternal IV,2026-05-12,10,1
Eternal IV,2026-05-14,10,1
Eternal IV,2026-05-17,10,1
Eternal IV,2026-05-19,10,1
Eternal IV,2026-05-21,10,1
Eternal IV,2026-05-23,10,1
Eternal IV,2026-05-24,10,1
Eternal IV,2026-06-21,10,1
Eternal IV,2026-06-22,10,1
Eternal IV,2026-06-23,10,1
Eternal IV,2026-06-24,10,1
Eternal IV,2026-06-25,10,1
Eternal IV,2026-06-26,10,1
Eternal IV,2026-06-27,10,1
Eternal IV,2026-06-28,10,1
Eternal IV,2026-07-02,10,1
Eternal IV,2026-07-03,10,1
Eternal IV,2026-07-05,10,1
Eternal IV,2026-07-06,10,1
Eternal IV,2026-07-12,8,
Eternal IV,2026-07-14,8,1
Eternal IV,2026-07-17,8,1
Eternal IV,2026-07-25,8,1
Eternal IV,2026-07-27,8,1
Eternal IV,2026-07-28,8,1
Eternal IV,2026-07-30,8,1
Eternal IV,2026-07-31,8,1
Eternal IV,2026-08-02,8,1
Eternal IV,2026-08-03,8,1
Eternal IV,2026-08-04,8,1
Eternal IV,2026-08-05,8,1
Eternal IV,2026-08-06,8,1
Eternal IV,2026-08-07,8,1
Eternal IV,2026-08-08,8,1
Eternal IV,2026-08-09,8,1
Eternal IV,2026-08-10,8,1
Eternal IV,2026-08-11,8,1
Eternal IV,2026-08-13,8,1
Eternal IV,2026-08-14,8,1
Eternal IV,2026-08-15,8,1
Eternal IV,2026-08-16,8,1
Eternal IV,2026-08-17,8,1
Eternal IV,2026-08-18,8,1
Eternal IV,2026-08-19,8,1
Eternal IV,2026-08-20,8,1
Eternal IV,2026-08-21,8,1
Eternal IV,2026-08-22,8,1
Eternal IV,2026-08-24,8,1
Eternal IV,2026-09-02,8,1
Eternal IV,2026-09-03,8,1
Eternal IV,2026-09-04,8,1
Eternal IV,2026-09-05,8,1
Eternal IV,2026-09-06,8,1
Eternal IV,2026-09-07,8,1
Eternal IV,2026-09-12,8,1
Eternal IV,2026-09-17,8,1
Eternal IV,2026-09-18,8,1
Eternal IV,2026-09-19,8,1
Eternal IV,2026-09-20,8,1
Eternalcane,2020-08-26,190,
Eternalcane,2020-10-04,180,
Eternalcane,2020-10-31,270,
Eternalcane,2021-01-22,245,
Eternalcane,2021-01-26,250,
Eternalcane,2021-03-09,235,
Eternalcane,2021-03-23,230,
Eternalcane,2021-04-26,205,
Eternalcane,2021-05-07,200,
Eternalcane,2021-05-12,195,
Eternalcane,2021-06-18,175,
Eternalcane,2021-06-28,170,
Eternalcane,2021-07-18,150,
Eternalcane,2021-07-21,130,
Eternalcane,2021-07-27,105,
Eternalcane,2021-08-17,95,
Eternalcane,2021-09-09,100,
Eternalcane,2021-10-25,110,
Eternalcane,2021-11-22,130,
Eternalcane,2021-11-23,135,
Eternalcane,2021-11-28,145,
Eternalcane,2021-12-13,155,
Eternalcane,2022-01-08,145,
Eternalcane,2022-01-16,135,
Eternalcane,2022-02-03,125,
Eternalcane,2022-02-16,115,
Eternalcane,2022-03-07,105,
Eternalcane,2022-03-14,95,
Eternalcane,2022-04-02,85,
Eternalcane,2022-05-19,80,
Eternalcane,2022-07-06,75,
Eternalcane,2022-07-28,72,
Eternalcane,2022-08-11,70,
Eternalcane,2022-08-17,65,
Eternalcane,2022-08-27,60,
Eternalcane,2022-08-30,50,
Eternalcane,2022-09-30,45,
Eternalcane,2022-11-29,40,
Eternalcane,2022-12-12,35,
Eternalcane,2023-06-01,30,
Eternalcane,2023-06-12,28,
Eternalcane,2023-06-25,25,
Eternalcane,2023-08-24,22,
Eternalcane,2023-09-16,20,
Eternalcane,2024-01-26,22,
Eternalcane,2024-03-29,20,
Eternalcane,2024-09-27,22,
Eternalcane,2024-10-11,23,
Eternalcane,2024-10-16,24,
Eternalcane,2025-01-15,23,
Eternalcane,2025-09-17,20,
Eternalcane,2025-10-26,20,2
Eternalcane,2025-11-04,18,
Eternalcane,2025-11-25,18,2
Eternalcane,2025-12-04,18,2
Eternalcane,2025-12-08,18,2
Eternalcane,2025-12-14,18,2
Eternalcane,2025-12-21,18,2
Eternalcane,2025-12-23,18,2
Eternalcane,2025-12-24,18,2
Eternalcane,2025-12-26,18,2
Eternalcane,2025-12-28,18,2
Eternalcane,2025-12-30,18,2
Eternalcane,2026-01-09,18,2
Eternalcane,2026-01-24,18,2
Eternalcane,2026-02-07,18,2
Eternalcane,2026-02-13,18,2
Eternalcane,2026-02-19,18,2
Eternalcane,2026-03-14,17,
Eternalcane,2026-03-17,17,2
Eternalcane,2026-03-21,17,2
Eternalcane,2026-03-25,17,2
Eternalcane,2026-04-13,17,2
Eternalcane,2026-04-19,17,2
Eternalcane,2026-04-20,17,2
Eternalcane,2026-04-22,17,2
Eternalcane,2026-04-24,17,2
Eternalcane,2026-04-27,17,2
Eternalcane,2026-04-28,17,2
Eternalcane,2026-05-02,17,2
Eternalcane,2026-05-03,17,2
Eternalcane,2026-05-06,17,2
Eternalcane,2026-05-09,17,2
Eternalcane,2026-05-11,17,2
Eternalcane,2026-05-12,17,2
Eternalcane,2026-05-14,17,2
Eternalcane,2026-05-17,17,2
Eternalcane,2026-05-19,17,2
Eternalcane,2026-05-21,17,2
Eternalcane,2026-05-23,17,2
Eternalcane,2026-05-24,15,1
Eternalcane,2026-06-21,15,1
Eternalcane,2026-06-22,15,1
Eternalcane,2026-06-23,15,1
Eternalcane,2026-06-24,15,1
Eternalcane,2026-06-25,15,1
Eternalcane,2026-06-26,15,1
Eternalcane,2026-06-27,15,1
Eternalcane,2026-06-28,15,1
Eternalcane,2026-07-02,15,1
Eternalcane,2026-07-03,15,1
Eternalcane,2026-07-05,15,1
Eternalcane,2026-07-06,15,1
Eternalcane,2026-07-12,13,
Eternalcane,2026-07-14,13,1
Eternalcane,2026-07-17,13,1
Eternalcane,2026-07-25,13,1
Eternalcane,2026-07-27,13,1
Eternalcane,2026-07-28,13,1
Eternalcane,2026-07-30,13,1
Eternalcane,2026-07-31,13,1
Eternalcane,2026-08-02,13,1
Eternalcane,2026-08-03,13,1
Eternalcane,2026-08-04,13,1
Eternalcane,2026-08-05,13,1
Eternalcane,2026-08-06,13,1
Eternalcane,2026-08-07,13,1
Eternalcane,2026-08-08,13,1
Eternalcane,2026-08-09,13,1
Eternalcane,2026-08-10,13,1
Eternalcane,2026-08-11,13,1
Eternalcane,2026-08-13,13,1
Eternalcane,2026-08-14,13,1
Eternalcane,2026-08-15,13,1
Eternalcane,2026-08-16,13,1
Eternalcane,2026-08-17,13,1
Eternalcane,2026-08-18,13,1
Eternalcane,2026-08-19,13,1
Eternalcane,2026-08-20,13,1
Eternalcane,2026-08-21,13,1
Eternalcane,2026-08-22,13,1
Eternalcane,2026-08-24,13,1
Eternalcane,2026-09-02,13,1
Eternalcane,2026-09-03,13,1
Eternalcane,2026-09-04,13,1
Eternalcane,2026-09-05,13,1
Eternalcane,2026-09-06,13,1
Eternalcane,2026-09-07,13,1
Eternalcane,2026-09-12,13,1
Eternalcane,2026-09-17,13,1
Eternalcane,2026-09-18,13,1
Eternalcane,2026-09-19,13,1
Eternalcane,2026-09-20,13,1
Evergreen,2023-12-22,3400,
Evergreen,2023-12-27,2700,
Evergreen,2023-12-28,2600,
Evergreen,2023-12-31,2000,
Evergreen,2024-01-02,1600,
Evergreen,2024-01-03,1500,
Evergreen,2024-01-16,1400,
Evergreen,2024-01-19,1250,
Evergreen,2024-01-22,1200,
Evergreen,2024-01-26,1150,
Evergreen,2024-01-29,1100,
Evergreen,2024-02-02,700,
Evergreen,2024-02-03,500,
Evergreen,2024-02-07,350,
Evergreen,2024-02-10,300,
Evergreen,2024-02-22,350,
Evergreen,2024-02-26,400,
Evergreen,2024-02-29,450,
Evergreen,2024-03-04,475,
Evergreen,2024-03-11,525,
Evergreen,2024-03-18,500,
Evergreen,2024-04-08,475,
Evergreen,2024-04-10,450,
Evergreen,2024-04-16,425,
Evergreen,2024-04-24,400,
Evergreen,2024-05-17,425,
Evergreen,2024-05-20,450,
Evergreen,2024-05-22,475,
Evergreen,2024-05-26,500,
Evergreen,2024-05-29,550,
Evergreen,2024-05-31,575,
Evergreen,2024-06-03,600,
Evergreen,2024-06-19,575,
Evergreen,2024-07-14,550,
Evergreen,2024-07-25,540,
Evergreen,2024-07-27,525,
Evergreen,2024-07-29,500,
Evergreen,2024-08-02,450,
Evergreen,2024-08-04,425,
Evergreen,2024-08-08,400,
Evergreen,2024-08-18,450,
Evergreen,2024-08-22,500,
Evergreen,2024-08-26,525,
Evergreen,2024-08-29,500,
Evergreen,2024-08-31,470,
Evergreen,2024-09-02,450,
Evergreen,2024-09-08,465,
Evergreen,2024-09-12,470,
Evergreen,2024-09-14,500,
Evergreen,2024-09-18,525,
Evergreen,2024-09-23,540,
Evergreen,2024-09-27,560,
Evergreen,2024-09-29,575,
Evergreen,2024-10-02,600,
Evergreen,2024-10-06,625,
Evergreen,2024-10-16,620,
Evergreen,2024-10-23,625,
Evergreen,2024-10-28,650,
Evergreen,2024-11-08,675,
Evergreen,2024-11-13,700,
Evergreen,2024-11-18,725,
Evergreen,2024-11-22,750,
Evergreen,2024-11-30,800,
Evergreen,2024-12-02,850,
Evergreen,2024-12-06,900,
Evergreen,2024-12-08,950,
Evergreen,2024-12-11,1000,
Evergreen,2024-12-15,1050,
Evergreen,2024-12-20,1100,
Evergreen,2024-12-23,1075,
Evergreen,2024-12-24,1100,
Evergreen,2025-01-15,1050,
Evergreen,2025-01-24,1025,
Evergreen,2025-01-26,1000,
Evergreen,2025-02-09,950,
Evergreen,2025-02-12,925,
Evergreen,2025-02-17,900,
Evergreen,2025-02-28,875,
Evergreen,2025-03-09,850,
Evergreen,2025-03-11,825,
Evergreen,2025-03-15,800,
Evergreen,2025-03-19,850,
Evergreen,2025-03-23,875,
Evergreen,2025-03-26,900,
Evergreen,2025-03-29,950,
Evergreen,2025-04-02,1000,
Evergreen,2025-04-06,1050,
Evergreen,2025-04-13,1025,
Evergreen,2025-04-15,1000,
Evergreen,2025-04-20,975,
Evergreen,2025-04-23,1000,
Evergreen,2025-04-27,1025,
Evergreen,2025-04-30,1050,
Evergreen,2025-05-04,1075,
Evergreen,2025-05-09,1100,
Evergreen,2025-05-15,1075,
Evergreen,2025-05-21,1050,
Evergreen,2025-05-24,1025,
Evergreen,2025-05-28,1000,
Evergreen,2025-06-01,975,
Evergreen,2025-06-05,1000,
Evergreen,2025-06-08,1025,
Evergreen,2025-06-11,1050,
Evergreen,2025-06-17,1075,
Evergreen,2025-06-20,1100,
Evergreen,2025-06-26,1075,
Evergreen,2025-06-29,1050,
Evergreen,2025-07-02,1025,
Evergreen,2025-07-05,1000,
Evergreen,2025-07-11,1025,
Evergreen,2025-07-14,1050,
Evergreen,2025-07-19,1075,
Evergreen,2025-07-21,1100,
Evergreen,2025-07-24,1125,
Evergreen,2025-07-28,1150,
Evergreen,2025-08-03,1125,
Evergreen,2025-08-07,1100,
Evergreen,2025-08-11,1075,
Evergreen,2025-08-14,1050,
Evergreen,2025-08-22,1075,
Evergreen,2025-08-26,1100,
Evergreen,2025-08-30,1125,
Evergreen,2025-09-03,1150,
Evergreen,2025-09-05,1125,
Evergreen,2025-09-09,1100,
Evergreen,2025-09-13,1075,
Evergreen,2025-09-17,1100,
Evergreen,2025-09-23,1150,
Evergreen,2025-09-25,1175,
Evergreen,2025-09-28,1200,
Evergreen,2025-10-02,1225,
Evergreen,2025-10-10,1250,
Evergreen,2025-10-15,1275,
Evergreen,2025-10-19,1300,
Evergreen,2025-10-21,1325,
Evergreen,2025-10-23,1350,
Evergreen,2025-10-26,1350,6
Evergreen,2025-11-01,1375,
Evergreen,2025-11-04,1425,
Evergreen,2025-11-06,1500,
Evergreen,2025-11-11,1600,
Evergreen,2025-11-13,1650,
Evergreen,2025-11-16,1750,
Evergreen,2025-11-18,1850,
Evergreen,2025-11-20,1950,
Evergreen,2025-11-24,2100,
Evergreen,2025-11-25,2100,6
Evergreen,2025-11-27,2200,
Evergreen,2025-11-30,2300,
Evergreen,2025-12-01,2400,
Evergreen,2025-12-04,2500,
Evergreen,2025-12-08,2600,
Evergreen,2025-12-11,2650,
Evergreen,2025-12-14,2650,6
Evergreen,2025-12-15,2700,
Evergreen,2025-12-21,2700,5
Evergreen,2025-12-23,2700,5
Evergreen,2025-12-24,2700,5
Evergreen,2025-12-26,2700,5
Evergreen,2025-12-27,2750,
Evergreen,2025-12-28,2750,6
Evergreen,2025-12-30,2750,6
Evergreen,2026-01-01,2800,
Evergreen,2026-01-04,2850,
Evergreen,2026-01-06,2900,
Evergreen,2026-01-08,3000,
Evergreen,2026-01-09,3000,6
Evergreen,2026-01-11,3100,
Evergreen,2026-01-14,3300,
Evergreen,2026-01-16,3400,
Evergreen,2026-01-18,3450,
Evergreen,2026-01-20,3400,
Evergreen,2026-01-22,3350,
Evergreen,2026-01-24,3200,
Evergreen,2026-01-27,3100,
Evergreen,2026-01-28,3000,
Evergreen,2026-01-31,2900,
Evergreen,2026-02-01,2800,
Evergreen,2026-02-04,2850,
Evergreen,2026-02-06,2900,
Evergreen,2026-02-07,2900,6
Evergreen,2026-02-08,2950,
Evergreen,2026-02-10,3000,
Evergreen,2026-02-13,3000,6
Evergreen,2026-02-15,2950,
Evergreen,2026-02-19,2850,
Evergreen,2026-02-23,2800,
Evergreen,2026-02-25,2750,
Evergreen,2026-02-27,2700,
Evergreen,2026-03-17,2700,5
Evergreen,2026-03-21,2700,5
Evergreen,2026-03-25,2700,5
Evergreen,2026-04-13,2700,5
Evergreen,2026-04-18,2650,
Evergreen,2026-04-19,2650,5
Evergreen,2026-04-20,2650,5
Evergreen,2026-04-21,2600,
Evergreen,2026-04-22,2600,5
Evergreen,2026-04-23,2550,
Evergreen,2026-04-24,2550,5
Evergreen,2026-04-27,2550,5
Evergreen,2026-04-28,2550,5
Evergreen,2026-05-02,2550,5
Evergreen,2026-05-03,2550,5
Evergreen,2026-05-06,2550,5
Evergreen,2026-05-09,2550,5
Evergreen,2026-05-11,2550,5
Evergreen,2026-05-12,2550,5
Evergreen,2026-05-14,2550,5
Evergreen,2026-05-17,2525,
Evergreen,2026-05-18,2500,
Evergreen,2026-05-19,2500,5
Evergreen,2026-05-21,2450,
Evergreen,2026-05-23,2450,5
Evergreen,2026-05-24,2450,5
Evergreen,2026-06-03,2425,
Evergreen,2026-06-21,2425,5
Evergreen,2026-06-22,2450,
Evergreen,2026-06-23,2450,5
Evergreen,2026-06-24,2475,
Evergreen,2026-06-25,2475,6
Evergreen,2026-06-26,2475,6
Evergreen,2026-06-27,2525,
Evergreen,2026-06-28,2525,6
Evergreen,2026-06-29,2550,
Evergreen,2026-07-02,2550,6
Evergreen,2026-07-03,2550,6
Evergreen,2026-07-05,2525,
Evergreen,2026-07-06,2525,5
Evergreen,2026-07-07,2500,
Evergreen,2026-07-12,2500,5
Evergreen,2026-07-14,2500,5
Evergreen,2026-07-17,2500,5
Evergreen,2026-08-18,2550,
Evergreen,2026-08-20,2600,
Evergreen,2026-08-23,2650,
Evergreen,2026-08-26,2700,
Evergreen,2026-08-28,2800,
Evergreen,2026-08-30,2900,
Evergreen,2026-09-01,2950,
Evergreen,2026-09-02,3000,
Evergreen,2026-09-07,3000,5
Evergreen,2026-09-09,2900,
Evergreen,2026-09-12,2800,
Evergreen,2026-09-13,2700,
Evergreen,2026-09-15,2600,
Evergreen,2026-09-16,2550,
Evergreen,2026-09-17,2550,5
Evergreen,2026-09-18,2550,5
Evergreen,2026-09-19,2500,5
Evergreen,2026-09-20,2500,5
Evergun,2023-12-22,2000,
Evergun,2023-12-24,1700,
Evergun,2023-12-27,1300,
Evergun,2023-12-28,1050,
Evergun,2023-12-31,1000,
Evergun,2024-01-02,900,
Evergun,2024-01-08,750,
Evergun,2024-01-16,700,
Evergun,2024-01-19,650,
Evergun,2024-01-29,600,
Evergun,2024-02-07,650,
Evergun,2024-02-10,700,
Evergun,2024-02-14,850,
Evergun,2024-02-17,1050,
Evergun,2024-02-20,1100,
Evergun,2024-02-22,1150,
Evergun,2024-02-26,1100,
Evergun,2024-03-11,1075,
Evergun,2024-03-18,1050,
Evergun,2024-03-29,1000,
Evergun,2024-04-08,975,
Evergun,2024-04-10,950,
Evergun,2024-04-16,925,
Evergun,2024-04-24,900,
Evergun,2024-05-17,925,
Evergun,2024-05-20,950,
Evergun,2024-05-26,1050,
Evergun,2024-05-29,1150,
Evergun,2024-05-31,1225,
Evergun,2024-06-03,1250,
Evergun,2024-06-08,1300,
Evergun,2024-06-10,1350,
Evergun,2024-06-28,1325,
Evergun,2024-07-14,1300,
Evergun,2024-07-21,1275,
Evergun,2024-07-25,1250,
Evergun,2024-07-27,1200,
Evergun,2024-07-29,1150,
Evergun,2024-07-31,1100,
Evergun,2024-08-02,1000,
Evergun,2024-08-04,975,
Evergun,2024-08-08,900,
Evergun,2024-08-16,950,
Evergun,2024-08-18,1000,
Evergun,2024-08-22,1100,
Evergun,2024-08-26,1150,
Evergun,2024-08-29,1100,
Evergun,2024-09-02,1075,
Evergun,2024-09-14,1100,
Evergun,2024-09-18,1150,
Evergun,2024-09-19,1200,
Evergun,2024-10-20,1225,
Evergun,2024-11-02,1250,
Evergun,2024-11-03,1275,
Evergun,2024-11-08,1300,
Evergun,2024-11-10,1325,
Evergun,2024-11-13,1350,
Evergun,2024-11-15,1400,
Evergun,2024-11-18,1425,
Evergun,2024-11-22,1450,
Evergun,2024-11-24,1500,
Evergun,2024-11-26,1550,
Evergun,2024-12-02,1600,
Evergun,2024-12-06,1650,
Evergun,2024-12-11,1700,
Evergun,2024-12-15,1750,
Evergun,2024-12-20,1800,
Evergun,2025-01-24,1850,
Evergun,2025-01-26,2000,
Evergun,2025-01-29,2100,
Evergun,2025-02-03,2200,
Evergun,2025-02-07,2250,
Evergun,2025-02-09,2300,
Evergun,2025-02-12,2375,
Evergun,2025-02-14,2350,
Evergun,2025-02-23,2300,
Evergun,2025-03-23,2350,
Evergun,2025-03-26,2400,
Evergun,2025-03-29,2500,
Evergun,2025-04-02,2600,
Evergun,2025-04-09,2700,
Evergun,2025-04-13,2600,
Evergun,2025-04-15,2550,
Evergun,2025-04-20,2450,
Evergun,2025-04-23,2500,
Evergun,2025-04-30,2550,
Evergun,2025-05-04,2600,
Evergun,2025-05-15,2575,
Evergun,2025-05-21,2550,
Evergun,2025-05-24,2525,
Evergun,2025-05-28,2500,
Evergun,2025-06-01,2475,
Evergun,2025-06-05,2500,
Evergun,2025-06-08,2525,
Evergun,2025-06-11,2550,
Evergun,2025-06-17,2600,
Evergun,2025-06-20,2650,
Evergun,2025-06-26,2625,
Evergun,2025-06-29,2600,
Evergun,2025-07-02,2575,
Evergun,2025-07-05,2550,
Evergun,2025-07-11,2525,
Evergun,2025-07-14,2500,
Evergun,2025-07-19,2525,
Evergun,2025-07-21,2575,
Evergun,2025-07-24,2600,
Evergun,2025-07-28,2625,
Evergun,2025-08-01,2650,
Evergun,2025-08-03,2625,
Evergun,2025-08-07,2600,
Evergun,2025-08-11,2575,
Evergun,2025-08-14,2550,
Evergun,2025-08-22,2575,
Evergun,2025-08-26,2600,
Evergun,2025-08-30,2650,
Evergun,2025-09-03,2675,
Evergun,2025-09-05,2650,
Evergun,2025-09-09,2625,
Evergun,2025-09-13,2600,
Evergun,2025-09-17,2650,
Evergun,2025-09-18,2700,
Evergun,2025-09-23,2750,
Evergun,2025-09-25,2800,
Evergun,2025-09-28,2850,
Evergun,2025-10-02,2875,
Evergun,2025-10-08,2900,
Evergun,2025-10-26,2900,6
Evergun,2025-10-28,2950,
Evergun,2025-11-01,3000,
Evergun,2025-11-04,3075,
Evergun,2025-11-06,3100,
Evergun,2025-11-13,3150,
Evergun,2025-11-18,3200,
Evergun,2025-11-20,3250,
Evergun,2025-11-24,3300,
Evergun,2025-11-25,3300,6
Evergun,2025-11-27,3350,
Evergun,2025-11-30,3400,
Evergun,2025-12-01,3450,
Evergun,2025-12-04,3500,
Evergun,2025-12-08,3550,
Evergun,2025-12-11,3600,
Evergun,2025-12-14,3600,6
Evergun,2025-12-21,3600,6
Evergun,2025-12-23,3600,6
Evergun,2025-12-24,3600,6
Evergun,2025-12-26,3600,6
Evergun,2025-12-27,3650,
Evergun,2025-12-28,3650,6
Evergun,2025-12-30,3650,6
Evergun,2026-01-01,3700,
Evergun,2026-01-04,3750,
Evergun,2026-01-06,3800,
Evergun,2026-01-08,3900,
Evergun,2026-01-09,3900,6
Evergun,2026-01-11,4100,
Evergun,2026-01-14,4200,
Evergun,2026-01-16,4300,
Evergun,2026-01-18,4350,
Evergun,2026-01-20,4300,
Evergun,2026-01-22,4250,
Evergun,2026-01-24,4100,
Evergun,2026-01-27,4000,
Evergun,2026-01-28,3900,
Evergun,2026-01-31,3800,
Evergun,2026-02-01,3700,
Evergun,2026-02-06,3750,
Evergun,2026-02-07,3750,6
Evergun,2026-02-08,3800,
Evergun,2026-02-10,3850,
Evergun,2026-02-13,3850,6
Evergun,2026-02-15,3800,
Evergun,2026-02-19,3750,
Evergun,2026-02-21,3700,
Evergun,2026-02-23,3650,
Evergun,2026-02-25,3600,
Evergun,2026-02-27,3550,
Evergun,2026-03-17,3550,5
Evergun,2026-03-21,3550,5
Evergun,2026-03-25,3550,5
Evergun,2026-04-13,3550,5
Evergun,2026-04-18,3500,
Evergun,2026-04-19,3500,5
Evergun,2026-04-20,3500,5
Evergun,2026-04-21,3450,
Evergun,2026-04-22,3450,5
Evergun,2026-04-23,3400,
Evergun,2026-04-24,3400,5
Evergun,2026-04-27,3400,5
Evergun,2026-04-28,3400,5
Evergun,2026-05-02,3400,5
Evergun,2026-05-03,3400,5
Evergun,2026-05-06,3400,5
Evergun,2026-05-09,3400,5
Evergun,2026-05-11,3400,5
Evergun,2026-05-12,3400,5
Evergun,2026-05-14,3400,5
Evergun,2026-05-17,3375,
Evergun,2026-05-18,3350,
Evergun,2026-05-19,3350,5
Evergun,2026-05-21,3300,
Evergun,2026-05-23,3300,5
Evergun,2026-05-24,3300,5
Evergun,2026-06-21,3300,5
Evergun,2026-06-22,3325,
Evergun,2026-06-23,3325,5
Evergun,2026-06-24,3350,
Evergun,2026-06-25,3350,6
Evergun,2026-06-26,3350,6
Evergun,2026-06-27,3400,
Evergun,2026-06-28,3400,6
Evergun,2026-06-29,3450,
Evergun,2026-07-02,3450,6
Evergun,2026-07-03,3500,
Evergun,2026-07-05,3475,
Evergun,2026-07-06,3475,5
Evergun,2026-07-07,3450,
Evergun,2026-07-12,3450,5
Evergun,2026-07-14,3450,5
Evergun,2026-07-17,3450,5
Evergun,2026-09-07,3450,5
Evergun,2026-09-17,3450,5
Evergun,2026-09-18,3450,5
Evergun,2026-09-19,3450,5
Evergun,2026-09-20,3450,5
Fang,2020-08-26,35,
Fang,2020-10-31,38,
Fang,2021-10-02,40,
Fang,2022-02-16,42,
Fang,2022-03-14,45,
Fang,2023-05-08,40,
Fang,2023-06-01,35,
Fang,2023-07-15,32,
Fang,2023-10-26,30,
Fang,2024-01-02,28,
Fang,2024-03-29,25,
Fang,2024-04-24,22,
Fang,2024-09-27,20,
Fang,2025-01-15,18,
Fang,2025-04-13,15,
Fang,2025-09-17,13,
Fang,2025-10-26,13,1
Fang,2025-11-04,12,
Fang,2025-11-25,12,1
Fang,2025-12-04,12,1
Fang,2025-12-08,12,1
Fang,2025-12-14,12,1
Fang,2025-12-21,10,
Fang,2025-12-23,10,1
Fang,2025-12-24,10,1
Fang,2025-12-26,10,1
Fang,2025-12-28,10,1
Fang,2025-12-30,10,1
Fang,2026-01-09,10,1
Fang,2026-01-24,10,1
Fang,2026-02-07,10,1
Fang,2026-02-13,10,1
Fang,2026-02-19,10,1
Fang,2026-03-17,10,1
Fang,2026-03-21,10,1
Fang,2026-03-25,10,1
Fang,2026-04-13,10,1
Fang,2026-04-19,10,1
Fang,2026-04-20,10,1
Fang,2026-04-22,10,1
Fang,2026-04-24,10,1
Fang,2026-04-27,10,1
Fang,2026-04-28,10,1
Fang,2026-05-02,10,1
Fang,2026-05-03,10,1
Fang,2026-05-06,10,1
Fang,2026-05-09,10,1
Fang,2026-05-11,10,1
Fang,2026-05-12,10,1
Fang,2026-05-14,10,1
Fang,2026-05-17,10,1
Fang,2026-05-19,10,1
Fang,2026-05-21,10,1
Fang,2026-05-23,10,1
Fang,2026-05-24,10,1
Fang,2026-06-21,10,1
Fang,2026-06-22,10,1
Fang,2026-06-23,10,1
Fang,2026-06-24,10,1
Fang,2026-06-25,10,1
Fang,2026-06-26,10,1
Fang,2026-06-27,10,1
Fang,2026-06-28,10,1
Fang,2026-07-02,10,1
Fang,2026-07-03,10,1
Fang,2026-07-05,10,1
Fang,2026-07-06,10,1
Fang,2026-07-12,10,1
Fang,2026-07-14,10,1
Fang,2026-07-17,10,1
Fang,2026-07-25,10,1
Fang,2026-07-27,10,1
Fang,2026-07-28,10,1
Fang,2026-07-30,10,1
Fang,2026-07-31,10,1
Fang,2026-08-02,10,1
Fang,2026-08-03,10,1
Fang,2026-08-04,10,1
Fang,2026-08-05,10,1
Fang,2026-08-06,10,1
Fang,2026-08-07,10,1
Fang,2026-08-08,10,1
Fang,2026-08-09,10,1
Fang,2026-08-10,10,1
Fang,2026-08-11,10,1
Fang,2026-08-13,10,1
Fang,2026-08-14,10,1
Fang,2026-08-15,10,1
Fang,2026-08-16,10,1
Fang,2026-08-17,10,1
Fang,2026-08-18,10,1
Fang,2026-08-19,10,1
Fang,2026-08-20,10,1
Fang,2026-08-21,10,1
Fang,2026-08-22,10,1
Fang,2026-08-24,10,1
Fang,2026-09-02,10,1
Fang,2026-09-03,10,1
